date,Year,Month,DayOfMonth,Orders,DeliveredOrders,CancelledOrders,ReturnedOrders,PendingOrders,ShippedOrders,Quantity_sum,TotalAmount_sum,Revenue,Discount_mean,Shipping_mean,Tax_mean,UnitPrice_mean,AOV_delivered,DeliveryRate,qty_pm_Amazon Pay,qty_pm_Cash On Delivery,qty_pm_Credit Card,qty_pm_Debit Card,qty_pm_Net Banking,qty_pm_Upi,qty_cat_Books,qty_cat_Clothing,qty_cat_Electronics,qty_cat_Home & Kitchen,qty_cat_Sports & Outdoors,qty_cat_Toys & Games,qty_brand_Apex,qty_brand_BrightLux,qty_brand_CoreTech,qty_brand_FitLife,qty_brand_KiddoFun,qty_brand_NexPro,qty_brand_Other,qty_brand_ReadMore,qty_brand_Zenith,qty_country_Australia,qty_country_Canada,qty_country_India,qty_country_United Kingdom,qty_country_United States,qty_status_Cancelled,qty_status_Delivered,qty_status_Pending,qty_status_Returned,qty_status_Shipped,DayOfWeek
2021-06-30,2021,6,30,58,42,0,2,5,9,181,54993.7675,44069.8975,0.05862068965517241,8.144827586206896,69.54068965517241,284.20465517241377,1049.2832738095237,0.7241379310344828,37.0,8.0,53.0,59.0,10.0,14.0,15.0,22.0,39.0,43.0,29.0,33.0,19.0,26.0,15.0,10.0,18.0,30.0,28.0,11.0,24.0,10.0,8.0,28.0,16.0,119.0,0.0,135.0,18.0,6.0,22.0,Wednesday
2021-07-01,2021,7,1,48,40,1,0,3,4,143,34842.2775,28053.0675,0.06458333333333334,7.024791666666666,58.45729166666666,243.333125,701.3266875,0.8333333333333334,22.0,1.0,63.0,19.0,21.0,17.0,13.0,26.0,29.0,33.0,24.0,18.0,12.0,9.0,13.0,20.0,23.0,8.0,35.0,7.0,16.0,13.0,10.0,14.0,4.0,102.0,4.0,119.0,7.0,0.0,13.0,Thursday
2021-07-02,2021,7,2,59,41,2,2,1,13,186,57386.935,40463.1075,0.07542372881355933,6.945254237288135,73.30372881355932,315.96389830508474,986.9050609756097,0.6949152542372882,12.0,7.0,75.0,23.0,34.0,35.0,38.0,18.0,21.0,16.0,51.0,42.0,6.0,16.0,16.0,12.0,47.0,22.0,49.0,8.0,10.0,5.0,12.0,19.0,10.0,140.0,8.0,125.0,3.0,5.0,45.0,Friday
2021-07-03,2021,7,3,50,37,2,0,2,9,132,38587.12,28060.8,0.083,6.494800000000001,59.8948,289.444,758.4,0.74,14.0,5.0,18.0,67.0,14.0,14.0,27.0,16.0,29.0,11.0,30.0,19.0,8.0,11.0,14.0,16.0,8.0,15.0,22.0,25.0,13.0,7.0,11.0,41.0,1.0,72.0,4.0,98.0,5.0,0.0,25.0,Saturday
2021-07-04,2021,7,4,47,35,0,1,2,9,137,41593.4775,29491.36,0.06702127659574468,7.462340425531916,61.82382978723404,284.40021276595746,842.6102857142857,0.7446808510638298,12.0,4.0,46.0,28.0,1.0,46.0,28.0,10.0,30.0,25.0,16.0,28.0,7.0,17.0,33.0,4.0,24.0,15.0,12.0,16.0,9.0,10.0,0.0,17.0,7.0,103.0,0.0,95.0,4.0,4.0,34.0,Sunday
2021-07-05,2021,7,5,46,36,2,2,2,4,131,43471.4375,37654.5175,0.075,7.471304347826087,59.16217391304348,328.19695652173914,1045.9588194444445,0.782608695652174,37.0,5.0,46.0,27.0,2.0,14.0,15.0,34.0,29.0,14.0,15.0,24.0,21.0,16.0,11.0,22.0,18.0,9.0,18.0,16.0,0.0,6.0,20.0,29.0,0.0,76.0,7.0,100.0,4.0,6.0,14.0,Monday
2021-07-06,2021,7,6,56,43,0,2,4,7,173,48140.3575,39581.9675,0.06696428571428571,7.503214285714286,59.29357142857143,269.3119642857143,920.5108720930232,0.7678571428571429,26.0,7.0,85.0,39.0,3.0,13.0,23.0,33.0,11.0,27.0,48.0,31.0,13.0,25.0,20.0,17.0,21.0,14.0,30.0,17.0,16.0,2.0,13.0,18.0,3.0,137.0,0.0,129.0,11.0,2.0,31.0,Tuesday
2021-07-07,2021,7,7,63,49,1,1,2,10,187,59180.4475,47770.6975,0.08492063492063492,6.53015873015873,68.94333333333334,317.65666666666664,974.9121938775511,0.7777777777777778,21.0,10.0,91.0,27.0,12.0,26.0,49.0,35.0,23.0,27.0,47.0,6.0,9.0,18.0,16.0,22.0,25.0,12.0,38.0,21.0,26.0,5.0,21.0,41.0,17.0,103.0,1.0,147.0,5.0,3.0,31.0,Wednesday
2021-07-08,2021,7,8,59,42,2,1,2,12,187,54184.534999999996,34461.42,0.07288135593220339,7.554576271186441,66.77542372881356,300.9289830508475,820.51,0.711864406779661,23.0,6.0,59.0,50.0,17.0,32.0,62.0,17.0,33.0,9.0,32.0,34.0,4.0,22.0,24.0,15.0,31.0,29.0,22.0,34.0,6.0,0.0,8.0,15.0,11.0,153.0,7.0,129.0,10.0,3.0,38.0,Thursday
2021-07-09,2021,7,9,69,51,1,2,4,11,220,62303.38,45848.45,0.05942028985507247,7.719999999999999,67.15086956521739,293.37971014492757,898.9892156862744,0.7391304347826086,14.0,11.0,88.0,51.0,20.0,36.0,58.0,31.0,45.0,18.0,51.0,17.0,18.0,20.0,13.0,16.0,26.0,22.0,44.0,38.0,23.0,6.0,18.0,37.0,4.0,155.0,4.0,162.0,14.0,4.0,36.0,Friday
2021-07-10,2021,7,10,63,44,3,1,4,11,215,65171.399999999994,42210.68,0.07619047619047618,6.178730158730159,68.6668253968254,321.0131746031746,959.3336363636364,0.6984126984126984,30.0,11.0,90.0,42.0,15.0,27.0,48.0,34.0,35.0,34.0,36.0,28.0,31.0,18.0,17.0,31.0,8.0,36.0,35.0,26.0,13.0,12.0,11.0,39.0,13.0,140.0,11.0,150.0,13.0,5.0,36.0,Saturday
2021-07-11,2021,7,11,53,40,2,0,3,8,151,46755.13,33243.95,0.07924528301886793,6.902075471698113,74.0856603773585,318.5390566037736,831.0987499999999,0.7547169811320755,24.0,6.0,60.0,36.0,20.0,5.0,38.0,31.0,6.0,9.0,30.0,37.0,2.0,18.0,18.0,9.0,19.0,6.0,37.0,25.0,17.0,4.0,20.0,15.0,4.0,108.0,8.0,111.0,7.0,0.0,25.0,Sunday
2021-07-12,2021,7,12,47,37,0,0,2,8,127,37684.3075,27061.427499999998,0.08297872340425531,6.288936170212765,56.43829787234042,261.23936170212767,731.3899324324324,0.7872340425531915,9.0,18.0,51.0,17.0,19.0,13.0,23.0,15.0,26.0,16.0,28.0,19.0,7.0,15.0,9.0,5.0,10.0,21.0,37.0,23.0,0.0,5.0,0.0,15.0,4.0,103.0,0.0,97.0,8.0,0.0,22.0,Monday
2021-07-13,2021,7,13,61,49,4,1,0,7,196,64788.5375,50567.67,0.07049180327868852,6.609344262295083,77.88672131147541,334.6160655737705,1031.9932653061223,0.8032786885245902,40.0,12.0,62.0,38.0,13.0,31.0,47.0,28.0,31.0,18.0,50.0,22.0,9.0,9.0,15.0,24.0,17.0,5.0,79.0,24.0,14.0,6.0,10.0,26.0,5.0,149.0,9.0,157.0,0.0,5.0,25.0,Tuesday
2021-07-14,2021,7,14,67,46,2,3,1,15,195,64015.2375,45494.13,0.07164179104477612,7.389552238805971,60.44074626865672,306.73119402985077,989.0028260869565,0.6865671641791045,26.0,12.0,51.0,46.0,6.0,54.0,38.0,35.0,41.0,13.0,31.0,37.0,8.0,11.0,22.0,11.0,18.0,16.0,37.0,34.0,38.0,6.0,6.0,15.0,15.0,153.0,9.0,133.0,5.0,11.0,37.0,Wednesday
2021-07-15,2021,7,15,49,32,4,1,3,9,153,52688.8575,31362.8275,0.08367346938775509,7.56673469387755,68.9465306122449,364.30510204081634,980.088359375,0.6530612244897959,37.0,7.0,30.0,36.0,21.0,22.0,27.0,30.0,20.0,22.0,21.0,33.0,16.0,14.0,11.0,26.0,9.0,19.0,35.0,6.0,17.0,8.0,5.0,32.0,5.0,103.0,15.0,94.0,8.0,5.0,31.0,Thursday
2021-07-16,2021,7,16,52,35,4,3,1,9,162,51970.3175,31682.0375,0.07115384615384615,7.104615384615385,72.93826923076924,315.4661538461539,905.2010714285714,0.6730769230769231,31.0,5.0,35.0,52.0,19.0,20.0,12.0,28.0,19.0,50.0,28.0,25.0,11.0,21.0,8.0,31.0,16.0,16.0,29.0,9.0,21.0,8.0,3.0,29.0,8.0,114.0,12.0,100.0,4.0,12.0,34.0,Friday
2021-07-17,2021,7,17,46,36,1,0,2,7,127,37166.270000000004,29429.22,0.08586956521739131,8.43804347826087,65.20260869565217,310.8576086956522,817.4783333333334,0.782608695652174,33.0,3.0,33.0,18.0,20.0,20.0,14.0,18.0,14.0,26.0,31.0,24.0,2.0,17.0,19.0,7.0,15.0,17.0,25.0,7.0,18.0,3.0,8.0,27.0,9.0,80.0,4.0,102.0,2.0,0.0,19.0,Saturday
2021-07-18,2021,7,18,49,37,2,0,3,7,152,47984.14,33472.98,0.07346938775510205,7.437142857142858,80.38061224489796,317.29448979591837,904.6751351351352,0.7551020408163265,35.0,0.0,40.0,26.0,20.0,31.0,30.0,27.0,16.0,37.0,18.0,24.0,20.0,14.0,19.0,14.0,13.0,10.0,30.0,8.0,24.0,3.0,6.0,26.0,8.0,109.0,7.0,107.0,11.0,0.0,27.0,Sunday
2021-07-19,2021,7,19,64,45,1,1,4,13,197,65681.795,40402.5775,0.07265625,7.7209375,76.37765625,319.86,897.8350555555555,0.703125,30.0,9.0,86.0,32.0,6.0,34.0,33.0,32.0,26.0,29.0,45.0,32.0,18.0,22.0,20.0,27.0,23.0,23.0,27.0,23.0,14.0,14.0,21.0,27.0,5.0,130.0,1.0,133.0,10.0,5.0,48.0,Monday
2021-07-20,2021,7,20,53,37,1,3,4,8,158,45045.340000000004,31582.53,0.08113207547169811,6.7784905660377355,60.94509433962264,282.78603773584905,853.5818918918918,0.6981132075471698,13.0,17.0,40.0,28.0,31.0,29.0,12.0,26.0,38.0,23.0,38.0,21.0,16.0,10.0,21.0,10.0,18.0,15.0,33.0,17.0,18.0,3.0,6.0,4.0,4.0,141.0,4.0,110.0,14.0,8.0,22.0,Tuesday
2021-07-21,2021,7,21,66,53,0,2,4,7,212,65565.9175,50068.347499999996,0.052272727272727276,7.271212121212121,74.91984848484849,288.410606060606,944.6858018867924,0.803030303030303,57.0,13.0,66.0,39.0,15.0,22.0,32.0,46.0,22.0,41.0,27.0,44.0,18.0,14.0,34.0,17.0,25.0,25.0,42.0,19.0,18.0,7.0,2.0,27.0,13.0,163.0,0.0,167.0,14.0,5.0,26.0,Wednesday
2021-07-22,2021,7,22,57,42,1,4,1,9,161,49578.4475,38824.1575,0.0649122807017544,6.267719298245614,59.915263157894735,290.5415789473684,924.3847023809524,0.7368421052631579,23.0,4.0,74.0,29.0,5.0,26.0,27.0,32.0,35.0,26.0,16.0,25.0,17.0,25.0,11.0,9.0,24.0,8.0,29.0,11.0,27.0,5.0,4.0,20.0,5.0,127.0,4.0,125.0,1.0,12.0,19.0,Thursday
2021-07-23,2021,7,23,66,46,5,2,4,9,186,53975.85,38793.15,0.05075757575757576,7.381363636363637,55.763939393939395,275.68045454545455,843.329347826087,0.696969696969697,15.0,7.0,47.0,67.0,32.0,18.0,36.0,12.0,27.0,43.0,31.0,37.0,6.0,13.0,20.0,17.0,19.0,17.0,52.0,18.0,24.0,2.0,22.0,33.0,5.0,124.0,19.0,132.0,7.0,8.0,20.0,Friday
2021-07-24,2021,7,24,53,45,0,1,2,5,169,49303.43,43463.2,0.07830188679245284,7.507924528301887,59.0,287.8530188679245,965.8488888888888,0.8490566037735849,5.0,11.0,50.0,49.0,16.0,38.0,24.0,34.0,22.0,24.0,22.0,43.0,38.0,22.0,22.0,10.0,23.0,3.0,15.0,11.0,25.0,1.0,11.0,22.0,12.0,123.0,0.0,144.0,6.0,4.0,15.0,Saturday
2021-07-25,2021,7,25,52,42,1,1,0,8,168,51186.0075,41575.6875,0.06153846153846154,7.467115384615385,63.45346153846154,304.55115384615385,989.8973214285714,0.8076923076923077,19.0,2.0,51.0,55.0,24.0,17.0,39.0,27.0,22.0,25.0,23.0,32.0,15.0,37.0,15.0,15.0,18.0,22.0,35.0,7.0,4.0,1.0,12.0,26.0,0.0,129.0,4.0,131.0,0.0,2.0,31.0,Sunday
2021-07-26,2021,7,26,51,39,2,3,2,5,135,43216.935,32422.664999999997,0.06666666666666667,8.098823529411765,65.27725490196079,314.7586274509804,831.3503846153845,0.7647058823529411,32.0,3.0,54.0,22.0,6.0,18.0,40.0,20.0,16.0,26.0,20.0,13.0,16.0,10.0,6.0,28.0,12.0,23.0,31.0,1.0,8.0,5.0,9.0,33.0,2.0,86.0,3.0,103.0,7.0,9.0,13.0,Monday
2021-07-27,2021,7,27,48,40,1,1,0,6,132,41375.48,34029.61,0.07604166666666666,7.484166666666667,70.96541666666667,312.92125,850.7402500000001,0.8333333333333334,10.0,1.0,64.0,20.0,9.0,28.0,24.0,18.0,28.0,17.0,31.0,14.0,5.0,11.0,22.0,16.0,15.0,8.0,24.0,9.0,22.0,7.0,3.0,27.0,0.0,95.0,4.0,112.0,0.0,4.0,12.0,Tuesday
2021-07-28,2021,7,28,66,53,3,3,1,6,181,60374.0275,47088.6775,0.08863636363636362,7.538636363636364,63.70666666666667,317.83803030303034,888.4656132075471,0.803030303030303,23.0,2.0,49.0,39.0,36.0,32.0,18.0,23.0,44.0,36.0,26.0,34.0,15.0,13.0,19.0,30.0,9.0,20.0,24.0,28.0,23.0,19.0,12.0,23.0,6.0,121.0,7.0,150.0,1.0,7.0,16.0,Wednesday
2021-07-29,2021,7,29,61,47,4,1,3,6,190,68900.02249999999,48862.715,0.060655737704918035,6.764590163934426,78.41081967213115,353.1537704918033,1039.6322340425531,0.7704918032786885,31.0,0.0,57.0,46.0,22.0,34.0,26.0,31.0,38.0,31.0,21.0,43.0,22.0,21.0,12.0,10.0,9.0,18.0,37.0,29.0,32.0,11.0,13.0,29.0,5.0,132.0,12.0,140.0,13.0,5.0,20.0,Thursday
2021-07-30,2021,7,30,46,33,1,0,0,12,143,47547.340000000004,34276.86,0.09456521739130436,8.509565217391303,89.07304347826086,332.1382608695652,1038.6927272727273,0.717391304347826,25.0,9.0,37.0,36.0,18.0,18.0,20.0,34.0,37.0,13.0,18.0,21.0,18.0,13.0,14.0,9.0,15.0,16.0,34.0,11.0,13.0,16.0,3.0,23.0,2.0,99.0,5.0,97.0,0.0,0.0,41.0,Friday
2021-07-31,2021,7,31,51,36,1,3,2,9,136,43410.12,32118.67,0.07254901960784314,8.196078431372548,60.21235294117647,298.1835294117647,892.1852777777777,0.7058823529411765,38.0,6.0,38.0,18.0,15.0,21.0,22.0,16.0,19.0,30.0,35.0,14.0,7.0,19.0,19.0,6.0,19.0,25.0,24.0,5.0,12.0,11.0,11.0,17.0,11.0,86.0,5.0,98.0,4.0,7.0,22.0,Saturday
2021-08-01,2021,8,1,60,39,3,3,2,13,170,49515.25,28923.54,0.075,7.472333333333333,62.837833333333336,305.1888333333334,741.6292307692308,0.65,36.0,7.0,46.0,37.0,23.0,21.0,19.0,27.0,38.0,25.0,23.0,38.0,12.0,26.0,16.0,33.0,3.0,9.0,38.0,21.0,12.0,10.0,7.0,10.0,14.0,129.0,12.0,105.0,8.0,6.0,39.0,Sunday
2021-08-02,2021,8,2,58,46,2,1,4,5,175,60025.4025,43025.0275,0.06724137931034482,7.913793103448276,73.06448275862068,319.61551724137934,935.3266847826086,0.7931034482758621,33.0,14.0,68.0,28.0,10.0,22.0,36.0,30.0,20.0,26.0,23.0,40.0,11.0,12.0,25.0,21.0,20.0,12.0,30.0,16.0,28.0,1.0,2.0,29.0,10.0,133.0,6.0,131.0,19.0,5.0,14.0,Monday
2021-08-03,2021,8,3,65,51,4,0,3,7,176,56820.6575,48729.7275,0.06999999999999999,8.020153846153846,57.72076923076923,309.292,955.4848529411765,0.7846153846153846,36.0,10.0,53.0,24.0,23.0,30.0,28.0,21.0,19.0,35.0,41.0,32.0,10.0,17.0,21.0,15.0,18.0,26.0,40.0,20.0,9.0,9.0,6.0,29.0,11.0,121.0,12.0,139.0,6.0,0.0,19.0,Tuesday
2021-08-04,2021,8,4,52,43,0,3,1,5,145,49068.7075,40983.347499999996,0.06538461538461539,8.088846153846154,69.41134615384615,333.8373076923077,953.1011046511627,0.8269230769230769,20.0,6.0,47.0,45.0,7.0,20.0,24.0,35.0,7.0,28.0,34.0,17.0,8.0,16.0,11.0,7.0,4.0,18.0,51.0,17.0,13.0,4.0,7.0,32.0,0.0,102.0,0.0,118.0,3.0,11.0,13.0,Wednesday
2021-08-05,2021,8,5,42,33,1,1,2,5,132,42648.3975,33765.1475,0.08452380952380951,6.015238095238096,79.87428571428572,307.36261904761903,1023.1862878787879,0.7857142857142857,30.0,4.0,35.0,25.0,24.0,14.0,30.0,19.0,19.0,18.0,26.0,20.0,25.0,25.0,5.0,14.0,3.0,16.0,33.0,10.0,1.0,6.0,6.0,11.0,5.0,104.0,2.0,107.0,6.0,1.0,16.0,Thursday
2021-08-06,2021,8,6,58,44,1,3,3,7,168,49462.5275,37725.2575,0.0706896551724138,7.711034482758621,56.62896551724138,288.988275862069,857.3922159090909,0.7586206896551724,22.0,12.0,70.0,30.0,19.0,15.0,28.0,26.0,24.0,31.0,33.0,26.0,10.0,14.0,44.0,11.0,11.0,14.0,30.0,28.0,6.0,21.0,2.0,25.0,4.0,116.0,4.0,129.0,9.0,8.0,18.0,Friday
2021-08-07,2021,8,7,55,42,0,0,2,11,176,50465.2325,39400.2725,0.07090909090909091,7.6134545454545455,57.799454545454545,281.4038181818182,938.1017261904761,0.7636363636363637,23.0,5.0,57.0,35.0,28.0,28.0,12.0,33.0,19.0,38.0,42.0,32.0,16.0,18.0,29.0,10.0,26.0,22.0,28.0,22.0,5.0,13.0,6.0,15.0,8.0,134.0,0.0,134.0,8.0,0.0,34.0,Saturday
2021-08-08,2021,8,8,50,35,1,0,4,10,136,39291.1175,27227.1075,0.07400000000000001,8.0584,54.5972,273.525,777.9173571428571,0.7,9.0,1.0,51.0,31.0,27.0,17.0,44.0,9.0,13.0,34.0,17.0,19.0,4.0,20.0,18.0,12.0,19.0,8.0,27.0,12.0,16.0,18.0,5.0,29.0,9.0,75.0,2.0,93.0,14.0,0.0,27.0,Sunday
2021-08-09,2021,8,9,45,35,2,2,1,5,133,36503.78,26804.82,0.08111111111111112,7.139333333333333,63.25555555555555,267.97933333333333,765.852,0.7777777777777778,11.0,13.0,63.0,14.0,13.0,19.0,23.0,23.0,24.0,31.0,12.0,20.0,13.0,18.0,5.0,22.0,16.0,6.0,17.0,17.0,19.0,0.0,12.0,17.0,0.0,104.0,9.0,99.0,2.0,7.0,16.0,Monday
2021-08-10,2021,8,10,72,53,0,3,4,12,204,55824.09,37006.18,0.07013888888888889,7.441666666666666,55.48972222222223,279.6790277777778,698.2298113207547,0.7361111111111112,41.0,5.0,47.0,50.0,29.0,32.0,23.0,40.0,32.0,46.0,25.0,38.0,37.0,18.0,21.0,14.0,19.0,29.0,36.0,21.0,9.0,4.0,15.0,26.0,11.0,148.0,0.0,142.0,16.0,11.0,35.0,Tuesday
2021-08-11,2021,8,11,46,33,2,0,0,11,139,37848.25,29609.170000000002,0.08043478260869566,6.156304347826087,63.8945652173913,269.58217391304345,897.2475757575758,0.717391304347826,26.0,3.0,44.0,28.0,4.0,34.0,25.0,14.0,39.0,18.0,33.0,10.0,6.0,14.0,17.0,13.0,10.0,16.0,42.0,3.0,18.0,14.0,13.0,18.0,0.0,94.0,2.0,105.0,0.0,0.0,32.0,Wednesday
2021-08-12,2021,8,12,54,40,3,2,2,7,163,51457.24,37448.94,0.0851851851851852,7.82037037037037,66.37240740740741,296.14796296296294,936.2235000000001,0.7407407407407407,15.0,1.0,64.0,34.0,30.0,19.0,35.0,38.0,35.0,9.0,29.0,17.0,18.0,29.0,2.0,15.0,17.0,11.0,27.0,27.0,17.0,4.0,4.0,41.0,6.0,108.0,10.0,121.0,8.0,6.0,18.0,Thursday
2021-08-13,2021,8,13,41,33,2,2,2,2,136,37557.23,29191.16,0.07804878048780488,7.784390243902438,55.7409756097561,304.11487804878044,884.5806060606061,0.8048780487804879,25.0,5.0,43.0,27.0,19.0,17.0,31.0,17.0,27.0,33.0,17.0,11.0,14.0,6.0,7.0,20.0,20.0,15.0,27.0,10.0,17.0,11.0,11.0,13.0,2.0,99.0,5.0,115.0,5.0,6.0,5.0,Friday
2021-08-14,2021,8,14,64,48,1,5,3,7,190,44458.69,35687.71,0.07734375,7.96484375,41.06109375,223.97703125,743.4939583333334,0.75,41.0,18.0,76.0,23.0,14.0,18.0,36.0,31.0,31.0,17.0,35.0,40.0,25.0,7.0,12.0,16.0,23.0,18.0,37.0,34.0,18.0,0.0,13.0,33.0,6.0,138.0,1.0,148.0,11.0,11.0,19.0,Saturday
2021-08-15,2021,8,15,56,45,3,0,0,8,153,52963.82,37169.65,0.09464285714285714,7.9591071428571425,69.26178571428571,351.88214285714287,825.9922222222223,0.8035714285714286,33.0,9.0,54.0,34.0,9.0,14.0,22.0,29.0,30.0,26.0,22.0,24.0,15.0,20.0,13.0,16.0,11.0,5.0,31.0,24.0,18.0,3.0,6.0,24.0,5.0,115.0,10.0,112.0,0.0,0.0,31.0,Sunday
2021-08-16,2021,8,16,56,40,1,2,3,10,172,56346.7675,45758.8875,0.05535714285714286,7.542142857142857,69.48357142857142,333.8735714285714,1143.9721875,0.7142857142857143,20.0,6.0,80.0,12.0,21.0,33.0,31.0,20.0,7.0,32.0,45.0,37.0,18.0,16.0,18.0,20.0,16.0,25.0,42.0,5.0,12.0,5.0,10.0,26.0,2.0,129.0,1.0,133.0,9.0,5.0,24.0,Monday
2021-08-17,2021,8,17,58,44,1,2,0,11,178,59330.16,44166.08,0.05344827586206897,6.92448275862069,72.3503448275862,311.4046551724138,1003.7745454545455,0.7586206896551724,32.0,6.0,59.0,51.0,17.0,13.0,41.0,39.0,29.0,30.0,18.0,21.0,11.0,9.0,33.0,21.0,22.0,21.0,25.0,31.0,5.0,4.0,16.0,22.0,3.0,133.0,3.0,130.0,0.0,9.0,36.0,Tuesday
2021-08-18,2021,8,18,49,40,3,0,0,6,152,48264.3375,40934.8975,0.0653061224489796,8.547755102040815,70.19897959183673,301.6326530612245,1023.3724374999999,0.8163265306122449,13.0,6.0,62.0,46.0,6.0,19.0,26.0,38.0,29.0,20.0,20.0,19.0,13.0,23.0,4.0,30.0,5.0,13.0,27.0,18.0,19.0,0.0,14.0,28.0,10.0,100.0,11.0,125.0,0.0,0.0,16.0,Wednesday
2021-08-19,2021,8,19,51,39,1,1,5,5,149,45247.48,34445.85,0.09019607843137255,6.287450980392157,68.12058823529412,297.06549019607843,883.2269230769231,0.7647058823529411,22.0,13.0,43.0,38.0,12.0,21.0,23.0,18.0,36.0,23.0,29.0,20.0,4.0,24.0,18.0,19.0,17.0,23.0,26.0,7.0,11.0,0.0,10.0,8.0,5.0,126.0,3.0,109.0,18.0,2.0,17.0,Thursday
2021-08-20,2021,8,20,51,40,1,2,1,7,155,46537.1375,40039.2775,0.06862745098039216,7.8431372549019605,58.16960784313726,287.60235294117643,1000.9819375,0.7843137254901961,21.0,10.0,59.0,33.0,10.0,22.0,21.0,16.0,27.0,15.0,34.0,42.0,14.0,9.0,17.0,17.0,16.0,11.0,41.0,11.0,19.0,10.0,8.0,11.0,6.0,120.0,3.0,129.0,1.0,6.0,16.0,Friday
2021-08-21,2021,8,21,57,45,0,0,3,9,177,49091.9975,40807.0175,0.0868421052631579,7.45438596491228,67.75210526315789,278.2894736842105,906.8226111111112,0.7894736842105263,41.0,6.0,57.0,36.0,11.0,26.0,28.0,33.0,22.0,32.0,23.0,39.0,21.0,20.0,25.0,23.0,25.0,8.0,33.0,7.0,15.0,9.0,8.0,39.0,1.0,120.0,0.0,138.0,11.0,0.0,28.0,Saturday
2021-08-22,2021,8,22,49,34,5,2,3,5,151,41612.46,29451.64,0.0673469387755102,7.296122448979592,60.120816326530615,289.29183673469385,866.224705882353,0.6938775510204082,16.0,23.0,39.0,36.0,12.0,25.0,29.0,29.0,23.0,18.0,28.0,24.0,24.0,31.0,15.0,7.0,20.0,14.0,22.0,11.0,7.0,4.0,6.0,16.0,3.0,122.0,19.0,100.0,10.0,5.0,17.0,Sunday
2021-08-23,2021,8,23,68,46,1,3,2,16,201,68860.4,49165.19,0.07058823529411765,7.246029411764706,71.36602941176471,333.6270588235294,1068.8084782608696,0.6764705882352942,28.0,15.0,56.0,44.0,25.0,33.0,14.0,47.0,27.0,34.0,50.0,29.0,32.0,25.0,13.0,19.0,26.0,15.0,27.0,25.0,19.0,3.0,17.0,54.0,6.0,121.0,1.0,136.0,8.0,12.0,44.0,Monday
2021-08-24,2021,8,24,57,42,2,3,4,6,180,54383.21,43344.78,0.062280701754385964,8.564035087719297,64.41385964912281,280.94473684210527,1032.0185714285715,0.7368421052631579,33.0,8.0,62.0,26.0,10.0,41.0,28.0,35.0,49.0,32.0,23.0,13.0,15.0,41.0,30.0,10.0,6.0,22.0,30.0,10.0,16.0,0.0,9.0,25.0,9.0,137.0,4.0,138.0,13.0,6.0,19.0,Tuesday
2021-08-25,2021,8,25,51,42,0,2,1,6,135,35978.16,30349.26,0.07352941176470588,7.736666666666666,46.82019607843137,282.30882352941177,722.6014285714285,0.8235294117647058,25.0,9.0,56.0,10.0,14.0,21.0,29.0,27.0,2.0,19.0,25.0,33.0,21.0,5.0,8.0,21.0,9.0,12.0,26.0,9.0,24.0,6.0,12.0,14.0,1.0,102.0,0.0,115.0,2.0,4.0,14.0,Wednesday
2021-08-26,2021,8,26,48,29,1,4,3,11,146,49218.0875,28396.7,0.08437499999999999,7.846875,75.291875,339.828125,979.196551724138,0.6041666666666666,23.0,13.0,66.0,31.0,0.0,13.0,19.0,23.0,29.0,35.0,18.0,22.0,8.0,14.0,9.0,19.0,18.0,16.0,30.0,25.0,7.0,9.0,7.0,13.0,8.0,109.0,2.0,88.0,12.0,15.0,29.0,Thursday
2021-08-27,2021,8,27,54,41,3,0,1,9,144,48609.6475,35450.75,0.05092592592592592,7.371111111111111,71.1875925925926,321.20574074074074,864.6524390243902,0.7592592592592593,19.0,9.0,67.0,19.0,12.0,18.0,24.0,37.0,15.0,34.0,29.0,5.0,10.0,20.0,4.0,23.0,18.0,10.0,27.0,19.0,13.0,0.0,14.0,15.0,11.0,104.0,12.0,105.0,3.0,0.0,24.0,Friday
2021-08-28,2021,8,28,65,49,1,3,0,12,202,64400.2175,51106.7575,0.08,8.143384615384615,79.33307692307693,328.122,1042.9950510204083,0.7538461538461538,47.0,13.0,63.0,24.0,8.0,47.0,42.0,20.0,39.0,24.0,32.0,45.0,21.0,10.0,29.0,23.0,22.0,20.0,33.0,17.0,27.0,7.0,8.0,40.0,5.0,142.0,2.0,158.0,0.0,6.0,36.0,Saturday
2021-08-29,2021,8,29,65,45,3,2,2,13,185,56890.36,43988.58,0.0676923076923077,7.955384615384616,69.14569230769231,311.9867692307692,977.524,0.6923076923076923,21.0,11.0,91.0,25.0,10.0,27.0,38.0,20.0,20.0,33.0,45.0,29.0,13.0,25.0,15.0,14.0,7.0,16.0,48.0,21.0,26.0,10.0,14.0,7.0,16.0,138.0,8.0,139.0,6.0,3.0,29.0,Sunday
2021-08-30,2021,8,30,62,41,2,2,5,12,200,63017.645,40836.1775,0.08790322580645162,7.045322580645161,73.88064516129033,309.39241935483875,996.0043292682926,0.6612903225806451,33.0,2.0,54.0,53.0,27.0,31.0,31.0,28.0,29.0,31.0,51.0,30.0,11.0,21.0,23.0,26.0,12.0,33.0,45.0,17.0,12.0,10.0,24.0,20.0,10.0,136.0,4.0,127.0,23.0,6.0,40.0,Monday
